address,pkca,pkdiv,pkpart
경기도 안양시 만안구 석수동 279-38,노외,공영,98
경기도 안양시 동안구 관양동 107-3,노상,공영,42
경상남도 사천시 사천읍 수석리 254-21,노상,공영,44
경상남도 사천시 사천읍 정의리 396-28,노상,공영,37
경상남도 사천시 동금동 408-9,노상,공영,24
서울특별시 구로구 온수동23-26,노외,민영,15
서울특별시 구로구 오류동65-6,노외,민영,70
서울특별시 구로구 오류동58-1,노외,민영,8
서울특별시 구로구 오류동19-88,노외,민영,20
서울특별시 구로구 오류동11-53,노외,민영,12
서울특별시 구로구 오류동23-32,노외,민영,12
서울특별시 구로구 오류동136-38,노외,민영,10
서울특별시 구로구 개봉동 247-25,노외,민영,6
"서울특별시 구로구 개봉동 247-26,27,28",노외,민영,23
서울특별시 구로구 개봉동 403-45,노외,민영,31
서울특별시 관악구 신림동 1675-8,노상,공영,27
서울특별시 관악구 신림동 1642-7,노상,공영,27
서울특별시 관악구 신림동 1433-164,노상,공영,33
경기도 안양시 동안구 호계동 917-10,노외,공영,27
경기도 안양시 동안구 호계동 936-3,노외,공영,16
경기도 안양시 동안구 호계동 939-41,노외,공영,30
경기도 안양시 동안구 호계동 938,노외,공영,8
강원도 영월군 영월읍 영흥리 1033-10,노외,공영,12
강원도 영월군 영월읍 영흥리 1033-81,노외,공영,5
강원도 영월군 영월읍 영흥리 1013-18,노외,공영,13
강원도 영월군 영월읍 영흥리 1053-3,노외,공영,29
강원도 영월군 영월읍 덕포리 574-66,노외,공영,20
강원도 영월군 영월읍 하송리 195-3,노외,공영,65
강원도 영월군 영월읍 영흥리 1101-21,노외,공영,22
강원도 영월군 영월읍 영흥리 784-2,노외,공영,20
강원도 영월군 영월읍 삼옥리 236,노외,공영,215
강원도 영월군 영월읍 문산리 413-1,노외,공영,59
강원도 영월군 영월읍 영흥리 925-19,노외,공영,16
강원도 영월군 영월읍 덕포리 486-22,노외,공영,67
강원도 영월군 영월읍 하송리 255-3,노외,공영,32
경상남도 통영시 무전동 1022,노외,공영,75
강원도 영월군 영월읍 영흥리 727-36,노외,공영,6
강원도 영월군 영월읍 영흥리 768-4,노외,공영,12
경기도 하남시 창우동 272-16,노상,공영,95
경기도 하남시 덕풍동 산51-2,노외,공영,129
경기도 하남시 덕풍동 361-2,노외,공영,47
경기도 하남시 덕풍동 370-142,노상,공영,45
경기도 하남시 창우동 산2-2,노상,공영,16
경기도 하남시 덕풍동 693,노외,공영,17
경기도 하남시 신장동 537,노상,공영,69
경기도 하남시 덕풍동 435-205,노외,공영,18
경기도 하남시 덕풍동 745,노상,공영,63
경기도 하남시 신장동 567-1,노상,공영,46
대구광역시 수성구 범어동 557-10,노상,공영,82
강원도 화천군 화천읍 하리 16-8,노외,공영,25
서울특별시 금천구 가산동 60-10,노상,공영,12
서울특별시 금천구 가산동 139-18,노상,공영,11
경상남도 통영시 정량동 1396-1,노외,공영,29
경상남도 통영시 항남동 129-2,노외,공영,165
경상남도 통영시 도남동 635,노외,공영,209
경상남도 통영시 당동 20-2,노외,공영,11
경상남도 통영시 서호동 139,노외,공영,28
경상남도 통영시 당동 1-3,노외,공영,29
경상남도 통영시 서호동 163-23,노외,공영,28
경상남도 통영시 서호동 301,노외,공영,17
경상남도 통영시 무전동 1035,노외,공영,45
대전광역시 중구 대사동 122-2,노상,공영,14
대전광역시 중구 대사동 147-2,노상,공영,22
전라북도 전주시 덕진구 송천동2가 1257,노외,공영,156
전라북도 전주시 덕진구 송천동1가 830-1,노외,공영,17
전라북도 전주시 덕진구 송천동1가 844-9,노외,공영,17
전라북도 전주시 덕진구 송천동1가 816-2,노외,공영,13
전라북도 전주시 덕진구 송천동2가 597-14,노외,공영,82
전라북도 전주시 덕진구 송천동2가 292,노외,공영,32
전라북도 전주시 덕진구 인후동2가 1559-16,노외,공영,26
경상남도 통영시 무전동 1057-18,노외,공영,33
경상남도 통영시 무전동 244-2,노외,공영,37
경상남도 통영시 무전동 1061-6,노외,공영,27
경상남도 통영시 북신동 690,노외,공영,18
경상남도 통영시 항남동 240,노외,공영,18
경상남도 통영시 동호동 248-5,노외,공영,30
경상남도 통영시 봉평동 446,노외,공영,69
경상남도 통영시 태평동 528-1,노외,공영,14
경상남도 통영시 광도면 죽림리 1564,노외,공영,33
경상남도 통영시 봉평동 288,노외,공영,29
경상남도 통영시 동호동 315,노외,공영,47
경상남도 통영시 동호동 200,노외,공영,78
대전광역시 중구 옥계동 149-14,노상,공영,14
대전광역시 중구 옥계동 27-8,노상,공영,42
대전광역시 중구 호동 351-6,노상,공영,59
대전광역시 중구 호동 23-1,노상,공영,37
대전광역시 중구 대사동 97-16,노상,공영,16
대전광역시 중구 석교동 58-11,노상,공영,12
대전광역시 중구 석교동 6-6,노상,공영,2
경상북도 봉화군 소천면 고선리 189-6,노외,공영,21
경상북도 봉화군 소천면 분천리 936-4,노외,공영,57
경상북도 봉화군 명호면 도천리 255-6,노외,공영,32
경상북도 봉화군 명호면 도천리 188,노외,공영,96
경기도 김포시 북변동 887,노외,공영,39
경기도 김포시 장기동 1861,노외,공영,76
경기도 김포시 장기동 1847,노외,공영,50
경기도 김포시 통진읍 서암리 756-8,노외,공영,196
경기도 김포시 사우동 1044 (명태어장앞),노외,공영,57
경기도 김포시 사우동 1003 (GS25앞),노외,공영,38
경기도 김포시 사우동 1019 (황금어장앞),노외,공영,32
경기도 김포시 사우동 947 (사우동사무소앞),노외,공영,23
경기도 김포시 사우동 939,노외,공영,20
대전광역시 중구 부사동 364-67,노상,공영,10
대전광역시 중구 부사동 300-8,노상,공영,9
대전광역시 중구 석교동 84-15,노상,공영,17
대전광역시 중구 석교동 9-1,노상,공영,20
대전광역시 중구 석교동 12-10,노외,공영,17
대전광역시 중구 옥계동 201,노상,공영,7
대전광역시 중구 옥계동 47-23,노상,공영,59
제주특별자치도 서귀포시 서귀동 277-1,노외,공영,234
제주특별자치도 서귀포시 안덕면 사계리 163-1,노외,공영,37
제주특별자치도 서귀포시 대정읍 하모리 964-2,노외,공영,14
제주특별자치도 서귀포시 서홍동 477-1,노외,공영,79
제주특별자치도 서귀포시 대정읍 하모리 1129-1,노외,공영,5
제주특별자치도 서귀포시 대정읍 하모리 1512-1,노외,공영,14
제주특별자치도 서귀포시 성산읍 고성리 1188-2,노외,공영,97
제주특별자치도 서귀포시 성산읍 오조리 933,노외,공영,67
제주특별자치도 서귀포시 표선면 표선리 40-77,노외,공영,175
경상북도 봉화군 춘양면 의양리 162-11,노외,공영,15
경상북도 봉화군 소천면 현동리 670-14,노외,공영,23
경기도 시흥시 정왕동 509-5,노외,공영,9
경기도 시흥시 정왕동 2296-2,노외,공영,14
경기도 시흥시 산현동 513(P1),노외,공영,19
경기도 시흥시 목감동 708(P6),노외,공영,26
경기도 시흥시 조남동 193(환승주차장),노외,공영,102
경기도 광주시 곤지암읍 곤지암리 453-231,노외,공영,66
경기도 광주시 경안동 14-1,노외,공영,240
경기도 광주시 탄벌동 505-7,노상,공영,42
경기도 광주시 송정동 101-4,노외,공영,10
경기도 광주시 역동 27-15,노외,공영,103
경기도 광주시 곤지암읍 곤지암리 555,노외,공영,112
경기도 광주시 송정동 548-30,노상,공영,17
경기도 광주시 송정동 76-19,노외,공영,18
대전광역시 대덕구 석봉동 387-3,노외,공영,15
대전광역시 대덕구 장동 783,노외,공영,7
대전광역시 대덕구 장동 367-4,노외,공영,91
경상남도 양산시 물금읍 물금리 774-5,노외,공영,13
경상남도 양산시 물금읍 범어리 1017,노외,공영,11
경상남도 양산시 중부동 605-6 (청년회의소 앞),노외,공영,36
경상남도 양산시 중부동 412-1 (구.교육청 앞),노외,공영,22
전라북도 순창군 순창읍 순화리 161-4,노외,공영,6
전라북도 순창군 순창읍 남계리 217-13,노외,공영,6
전라북도 순창군 순창읍 남계리 429,노외,공영,18
전라북도 순창군 순창읍 남계리 632,노외,공영,13
전라북도 순창군 금과면 매우리 479-1,노외,공영,19
전라북도 순창군 순창읍 순화리 267-1,노외,공영,20
전라북도 순창군 순창읍 남계리 820-3,노외,공영,6
전라북도 순창군 순창읍 남계리 268-7,노외,공영,11
전라북도 순창군 순창읍 순화리 101-1,노외,공영,24
전라북도 순창군 순창읍 남계리 235,노외,공영,24
전라북도 순창군 순창읍 순화리 115-10,노외,공영,17
경기도 하남시 천현동 100-6,노상,공영,73
경기도 하남시 항동 488-11,노외,공영,75
경기도 하남시 신장동 566,노상,공영,25
경기도 하남시 초이동 78-4,노외,공영,26
경기도 하남시 신장동 101-16,노상,공영,18
경기도 하남시 덕풍동 435-208,노외,공영,199
경기도 하남시 덕풍동 524-5,노상,공영,13
경기도 하남시 신장동 73-4,노상,공영,9
대구광역시 수성구 중동 414-11,노상,공영,34
인천광역시 중구 항동7가 27-74,노상,공영,11
인천광역시 중구 항동7가 27-114,노상,공영,11
인천광역시 중구 항동7가 42,노상,공영,78
인천광역시 중구 항동7가 64-2,노상,공영,50
인천광역시 중구 항동7가 76-2,노상,공영,28
인천광역시 중구 항동7가 76-2,노상,공영,49
인천광역시 중구 항동7가 104-3,노상,공영,46
강원도 강릉시 주문진읍 교항리 259,노외,공영,54
강원도 강릉시 주문진읍 향호리 8-17,노외,공영,560
강원도 강릉시 성남동 85-2,노외,공영,375
강원도 강릉시 용강동 63-2,노외,공영,60
강원도 강릉시 용강동 46-2,노외,공영,86
강원도 강릉시 남문동 67,노외,공영,64
강원도 강릉시 명주동 14,노외,공영,19
강원도 강릉시 임당동 146,노외,공영,35
강원도 강릉시 용강동 26,노외,공영,54
강원도 강릉시 성남동 114-3,노외,공영,75
강원도 강릉시 임당동 48-3,노외,공영,20
강원도 강릉시 임당동 37,노외,공영,23
강원도 강릉시 강문동 263,노외,공영,242
경기도 남양주시 별내동 906,노상,공영,41
,노상,공영,99
,노상,공영,10
,노상,공영,22
,노상,공영,21
,노상,공영,51
,노상,공영,52
,노상,공영,8
,노상,공영,29
,노상,공영,12
,노상,공영,5
,노상,공영,16
,노상,공영,18
,노상,공영,36
,노상,공영,33
,노상,공영,10
,노상,공영,22
,노상,공영,17
,노상,공영,21
,노상,공영,16
,노상,공영,17
,노상,공영,137
인천광역시 연수구 동춘동 1115-7,노외,공영,22
"인천광역시 연수구 동춘동 산 32-1,2",노외,공영,17
인천광역시 연수구 옥련동 567-28,노외,공영,40
인천광역시 연수구 옥련동 340-9,노외,공영,20
인천광역시 연수구 청학동 521-13,노외,공영,3
경기도 시흥시 정왕동 2317-12,노외,공영,14
인천광역시 연수구 청학동 90-5,노외,공영,113
인천광역시 연수구 청학동 571-2,노외,공영,26
인천광역시 연수구 옥련동 339,노외,공영,13
인천광역시 연수구 동춘동 820-59,노외,공영,5
전라북도 고창군 고창읍 읍내리 434-4,노외,공영,17
부산광역시 기장군 기장읍 대라리 427,노외,공영,216
부산광역시 기장군 일광면 이천리 930-1,노외,공영,18
부산광역시 기장군 정관읍 용수리 1366-11,노외,공영,12
부산광역시 기장군 철마면 백길리153-1,노외,공영,25
부산광역시 기장군 정관읍 모전리 739-3,노외,공영,13
부산광역시 기장군 기장읍 연화리 산 65-1,노외,공영,65
부산광역시 기장군 철마면 임기리 699-4,노외,공영,22
경상북도 경산시 중방동 339-27,노상,공영,50
경상북도 경산시 중방동 692-1,노상,공영,98
경상북도 경산시 삼북동 283,노상,공영,106
전라남도 보성군 웅치면 중산리 57-1,부설,공영,17
전라남도 보성군 웅치면 대산리 산 113-1,부설,공영,163
전라남도 보성군 보성읍 보성리 359,부설,공영,125
인천광역시 연수구 연수동 532-2,노외,공영,222
인천광역시 연수구 연수동 587,노외,공영,95
인천광역시 연수구 연수동 591-2,노외,공영,117
인천광역시 연수구 청학동 466,노외,공영,170
인천광역시 연수구 선학동 365-1,노외,공영,35
전라북도 고창군 고창읍 읍내리 1176,노외,공영,30
강원도 영월군 영월읍 영흥리 800-8,노상,공영,85
강원도 영월군 영월읍 영흥리 904-11,노상,공영,12
강원도 영월군 영월읍 하송리 403-4,노상,공영,16
강원도 영월군 영월읍 하송리 185-2,노상,공영,46
